fecha,campaign_id,canal,campaign_name,objetivo,marca,modelo_promocionado,impresiones,clicks,inversion_ars,leads_reportados_plataforma,ctr_pct,cpc_ars,cpl_plataforma_ars
2024-07-17,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,3865,136,56710.65,14,3.52,416.99,4050.76
2024-07-17,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,2883,46,40608.46,0,1.6,882.79,
2024-07-17,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1464,53,46133.66,0,3.62,870.45,
2024-07-18,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,3180,49,80005.95,3,1.54,1632.77,26668.65
2024-07-18,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,5064,148,50776.41,8,2.92,343.08,6347.05
2024-07-18,CAMP039,meta_ads,Meta Ads - Chevrolet Cruze - trafico,trafico,Chevrolet,Cruze,2065,74,55811.56,7,3.58,754.21,7973.08
2024-07-18,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,975,16,15115.99,1,1.64,944.75,15115.99
2024-07-18,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,5166,199,88960.95,15,3.85,447.04,5930.73
2024-07-18,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,2691,65,83707.49,4,2.42,1287.81,20926.87
2024-07-18,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,2317,67,71078.58,4,2.89,1060.87,17769.65
2024-07-18,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,2696,98,65210.34,2,3.64,665.41,32605.17
2024-07-18,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,1435,63,38291.87,4,4.39,607.81,9572.97
2024-07-18,CAMP040,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,6193,189,60076.6,21,3.05,317.87,2860.79
2024-07-18,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,3336,49,80230.62,5,1.47,1637.36,16046.12
2024-07-18,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,2577,34,37284.82,3,1.32,1096.61,12428.27
2024-07-18,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,1581,51,26964.03,2,3.23,528.71,13482.02
2024-07-19,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,1774,32,40195.98,3,1.8,1256.12,13398.66
2024-07-19,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,4524,154,57376.42,16,3.4,372.57,3586.03
2024-07-19,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,4560,167,61810.44,17,3.66,370.12,3635.91
2024-07-19,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1031,26,26280.07,1,2.52,1010.77,26280.07
2024-07-19,CAMP040,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,3251,91,49778.78,6,2.8,547.02,8296.46
2024-07-19,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,961,15,23414.51,1,1.56,1560.97,23414.51
2024-07-19,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,2182,13,75422.93,0,0.6,5801.76,
2024-07-19,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,2567,60,84861.52,7,2.34,1414.36,12123.07
2024-07-19,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,3715,104,57519.52,3,2.8,553.07,19173.17
2024-07-19,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,817,36,15977.46,2,4.41,443.82,7988.73
2024-07-19,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,2664,28,49156.72,0,1.05,1755.6,
2024-07-19,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1355,11,40184.12,1,0.81,3653.1,40184.12
2024-07-19,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,1474,24,33633.77,2,1.63,1401.41,16816.88
2024-07-19,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,3172,44,84208.33,4,1.39,1913.83,21052.08
2024-07-20,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,2234,65,31173.11,6,2.91,479.59,5195.52
2024-07-20,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,4871,74,85469.26,1,1.52,1154.99,85469.26
2024-07-20,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,2039,25,58309.66,2,1.23,2332.39,29154.83
2024-07-20,CAMP040,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,1875,12,42439.85,0,0.64,3536.65,
2024-07-20,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,2330,102,57291.98,10,4.38,561.69,5729.2
2024-07-20,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,1501,32,21998.24,1,2.13,687.45,21998.24
2024-07-20,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,1880,78,60323.5,3,4.15,773.38,20107.83
2024-07-20,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,474,10,12406.34,1,2.11,1240.63,12406.34
2024-07-21,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,8242,295,71062.14,10,3.58,240.89,7106.21
2024-07-21,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,3283,131,64982.8,6,3.99,496.05,10830.47
2024-07-21,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,631,13,13713.87,0,2.06,1054.91,
2024-07-21,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,2371,21,28228.42,2,0.89,1344.21,14114.21
2024-07-21,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,5241,114,65765.85,4,2.18,576.89,16441.46
2024-07-21,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,2586,87,39839.5,9,3.36,457.93,4426.61
2024-07-21,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,1321,57,41896.13,4,4.31,735.02,10474.03
2024-07-21,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,2215,18,56340.87,1,0.81,3130.05,56340.87
2024-07-21,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,589,11,13805.27,0,1.87,1255.02,
2024-07-21,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,2315,52,46362.19,3,2.25,891.58,15454.06
2024-07-21,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,2583,107,39443.91,4,4.14,368.63,9860.98
2024-07-21,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,1760,50,24506.85,3,2.84,490.14,8168.95
2024-07-21,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,4049,30,53797.63,1,0.74,1793.25,53797.63
2024-07-21,CAMP040,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,1118,37,15855.67,1,3.31,428.53,15855.67
2024-07-22,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,3713,35,52946.78,0,0.94,1512.77,
2024-07-22,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,2175,93,63476.71,10,4.28,682.55,6347.67
2024-07-22,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,1135,48,25893.4,5,4.23,539.45,5178.68
2024-07-22,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,1027,13,30627.95,1,1.27,2356.0,30627.95
2024-07-22,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,1617,61,17369.69,2,3.77,284.75,8684.85
2024-07-22,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,1065,37,21825.81,3,3.47,589.89,7275.27
2024-07-22,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,725,11,24069.87,0,1.52,2188.17,
2024-07-22,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,2761,71,79241.34,1,2.57,1116.08,79241.34
2024-07-22,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,5421,61,51690.68,1,1.13,847.39,51690.68
2024-07-22,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,2101,83,24320.4,8,3.95,293.02,3040.05
2024-07-22,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,3676,57,57136.06,1,1.55,1002.39,57136.06
2024-07-22,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1408,43,20706.11,4,3.05,481.54,5176.53
2024-07-22,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,953,5,17345.5,0,0.52,3469.1,
2024-07-22,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,2844,60,74799.81,4,2.11,1246.66,18699.95
2024-07-22,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1974,85,43791.21,9,4.31,515.19,4865.69
2024-07-22,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,1637,55,39868.37,5,3.36,724.88,7973.67
2024-07-23,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,2915,30,89587.74,3,1.03,2986.26,29862.58
2024-07-23,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,2600,18,41840.64,1,0.69,2324.48,41840.64
2024-07-23,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,5102,184,70524.29,17,3.61,383.28,4148.49
2024-07-23,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,1967,70,47095.35,2,3.56,672.79,23547.68
2024-07-23,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,3952,45,73913.32,4,1.14,1642.52,18478.33
2024-07-23,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,5562,119,82485.77,10,2.14,693.16,8248.58
2024-07-23,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,3029,33,40982.24,3,1.09,1241.89,13660.75
2024-07-23,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,2610,80,31138.55,2,3.07,389.23,15569.27
2024-07-23,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,2357,97,41174.78,10,4.12,424.48,4117.48
2024-07-23,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,7915,138,80024.8,13,1.74,579.89,6155.75
2024-07-23,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,6050,267,55025.32,27,4.41,206.09,2037.97
2024-07-23,CAMP039,meta_ads,Meta Ads - Chevrolet Cruze - trafico,trafico,Chevrolet,Cruze,1019,18,17284.94,1,1.77,960.27,17284.94
2024-07-24,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,2088,42,52279.63,2,2.01,1244.75,26139.82
2024-07-24,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,1566,30,38450.97,1,1.92,1281.7,38450.97
2024-07-24,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,1387,40,41124.76,4,2.88,1028.12,10281.19
2024-07-24,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,3649,95,71902.5,8,2.6,756.87,8987.81
2024-07-24,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1959,50,55312.53,5,2.55,1106.25,11062.51
2024-07-24,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,799,15,24208.92,1,1.88,1613.93,24208.92
2024-07-24,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,2774,32,69771.24,3,1.15,2180.35,23257.08
2024-07-24,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,1119,18,27598.14,0,1.61,1533.23,
2024-07-25,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2334,52,74358.79,3,2.23,1429.98,24786.26
2024-07-25,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,6521,291,89253.25,9,4.46,306.71,9917.03
2024-07-25,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,539,19,14921.96,0,3.53,785.37,
2024-07-25,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,6685,215,83380.45,5,3.22,387.82,16676.09
2024-07-25,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,2146,41,64214.54,3,1.91,1566.21,21404.85
2024-07-25,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,1985,85,41025.08,6,4.28,482.65,6837.51
2024-07-25,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1692,59,54738.18,4,3.49,927.77,13684.54
2024-07-25,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,3070,100,37469.58,9,3.26,374.7,4163.29
2024-07-26,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,2549,20,88648.67,1,0.78,4432.43,88648.67
2024-07-26,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,5027,191,75186.43,13,3.8,393.65,5783.57
2024-07-26,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,5646,244,78555.34,15,4.32,321.95,5237.02
2024-07-26,CAMP039,meta_ads,Meta Ads - Chevrolet Cruze - trafico,trafico,Chevrolet,Cruze,2266,61,24164.94,3,2.69,396.15,8054.98
2024-07-26,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,3650,69,70532.11,1,1.89,1022.2,70532.11
2024-07-26,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,1185,50,24887.85,1,4.22,497.76,24887.85
2024-07-26,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,1149,26,36809.75,2,2.26,1415.76,18404.87
2024-07-26,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,1166,8,24226.92,0,0.69,3028.37,
2024-07-26,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,1490,60,21408.41,3,4.03,356.81,7136.14
2024-07-26,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,3663,79,87508.75,8,2.16,1107.71,10938.59
2024-07-26,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,1414,17,34646.7,0,1.2,2038.04,
2024-07-26,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,2082,19,37847.3,0,0.91,1991.96,
2024-07-26,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,9084,245,74755.26,16,2.7,305.12,4672.2
2024-07-26,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,566,21,19369.54,1,3.71,922.36,19369.54
2024-07-26,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,11189,144,90149.7,4,1.29,626.04,22537.43
2024-07-26,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,4999,163,89509.5,16,3.26,549.14,5594.34
2024-07-27,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,365,13,12023.83,1,3.56,924.91,12023.83
2024-07-27,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,3593,59,76332.66,2,1.64,1293.77,38166.33
2024-07-27,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,7782,232,77320.65,6,2.98,333.28,12886.78
2024-07-27,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,1550,18,48091.09,1,1.16,2671.73,48091.09
2024-07-27,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,2438,35,52192.83,1,1.44,1491.22,52192.83
2024-07-27,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2491,30,42710.3,1,1.2,1423.68,42710.3
2024-07-27,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1404,25,47324.04,2,1.78,1892.96,23662.02
2024-07-27,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,3919,165,75587.09,16,4.21,458.1,4724.19
2024-07-27,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,3005,42,78122.43,2,1.4,1860.06,39061.21
2024-07-27,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,7437,61,66892.41,6,0.82,1096.6,11148.74
2024-07-27,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,673,7,23533.15,0,1.04,3361.88,
2024-07-27,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,2005,37,34053.49,1,1.85,920.36,34053.49
2024-07-27,CAMP040,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,2601,109,49594.29,9,4.19,454.99,5510.48
2024-07-28,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,2619,55,77793.72,5,2.1,1414.43,15558.74
2024-07-28,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,1415,51,48268.88,5,3.6,946.45,9653.78
2024-07-28,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1571,55,47182.72,4,3.5,857.87,11795.68
2024-07-28,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,1875,66,63507.63,7,3.52,962.24,9072.52
2024-07-28,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,839,10,26412.26,0,1.19,2641.23,
2024-07-28,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,610,11,19317.12,0,1.8,1756.1,
2024-07-28,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,1052,26,23001.67,1,2.47,884.68,23001.67
2024-07-28,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,2162,16,27842.58,0,0.74,1740.16,
2024-07-28,CAMP024,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,2331,69,40233.08,3,2.96,583.09,13411.03
2024-07-28,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,700,30,20206.97,1,4.29,673.57,20206.97
2024-07-28,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,894,35,23585.32,3,3.91,673.87,7861.77
2024-07-28,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,1801,47,33408.78,3,2.61,710.83,11136.26
2024-07-28,CAMP023,google_ads,Google Ads - Fiat Pulse - remarketing,remarketing,Fiat,Pulse,6346,228,84475.36,20,3.59,370.51,4223.77
2024-07-28,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,444,12,15111.35,0,2.7,1259.28,
2024-07-28,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,4426,75,89965.03,1,1.69,1199.53,89965.03
2024-07-28,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,1706,14,58106.1,1,0.82,4150.44,58106.1
2024-07-29,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,2936,83,76477.62,4,2.83,921.42,19119.41
2024-07-29,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,878,12,12460.04,1,1.37,1038.34,12460.04
2024-07-29,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,3839,30,30952.97,0,0.78,1031.77,
2024-07-29,CAMP039,meta_ads,Meta Ads - Chevrolet Cruze - trafico,trafico,Chevrolet,Cruze,3359,137,75417.63,15,4.08,550.49,5027.84
2024-07-29,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,426,14,13410.19,1,3.29,957.87,13410.19
2024-07-29,CAMP015,google_ads,Google Ads - Ford Maverick - trafico,trafico,Ford,Maverick,2580,82,74212.85,5,3.18,905.03,14842.57
2024-07-29,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,2579,71,57837.74,6,2.75,814.62,9639.62
2024-07-29,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,2410,51,79511.07,4,2.12,1559.04,19877.77
2024-07-29,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,1014,6,26087.87,0,0.59,4347.98,
2024-07-29,CAMP029,google_ads,Google Ads - Ford Bronco Sport - whatsapp,whatsapp,Ford,Bronco Sport,2599,64,38028.41,1,2.46,594.19,38028.41
2024-07-29,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,3082,38,85487.56,1,1.23,2249.67,85487.56
2024-07-29,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2617,59,32380.16,5,2.25,548.82,6476.03
2024-07-29,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,1416,24,40601.46,2,1.69,1691.73,20300.73
2024-07-29,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,2637,23,66614.09,0,0.87,2896.26,
2024-07-30,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,7890,186,87281.21,5,2.36,469.25,17456.24
2024-07-30,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,2470,59,71747.98,1,2.39,1216.07,71747.98
2024-07-30,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,4131,38,64103.87,3,0.92,1686.94,21367.96
2024-07-30,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,2141,28,39552.73,3,1.31,1412.6,13184.24
2024-07-30,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2103,63,68574.59,7,3.0,1088.49,9796.37
2024-07-30,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,2063,25,71785.75,1,1.21,2871.43,71785.75
2024-07-30,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,1980,26,52722.76,3,1.31,2027.8,17574.25
2024-07-30,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,4064,78,71070.52,4,1.92,911.16,17767.63
2024-07-30,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,6578,170,71026.99,17,2.58,417.81,4178.06
2024-07-31,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,1159,48,29846.9,3,4.14,621.81,9948.97
2024-07-31,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,3928,121,72514.92,4,3.08,599.3,18128.73
2024-07-31,CAMP040,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,759,4,15355.72,0,0.53,3838.93,
2024-07-31,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,2695,84,89518.47,4,3.12,1065.7,22379.62
2024-07-31,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,2274,90,77744.05,2,3.96,863.82,38872.03
2024-07-31,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,3249,90,78175.63,2,2.77,868.62,39087.81
2024-07-31,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,1063,47,22712.07,4,4.42,483.24,5678.02
2024-07-31,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,1559,11,38783.16,1,0.71,3525.74,38783.16
2024-07-31,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,2248,85,36929.57,3,3.78,434.47,12309.86
2024-07-31,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,8373,148,79401.71,17,1.77,536.5,4670.69
